SEXE,AGE,TAILLE_AGGLOMERATION_NB_HABITANTS,REGION,CSP,SITUATION_FAMILIALE,ENFANT,Q5_1_val_VarFr,Q5_2_val_PopRock,Q5_3_val_RapHipHop,Q5_4_val_Classique,Q5_5_val_Jazz,Q5_6_val_Dance,Q5_7_val_Electro,Q5_8_val_Metal,Q5_9_val_RnB,Q5_10_val_Soul,Q5_11_val_Reggae,Q5_12_val_MusiqueDuMonde,Q5_13_val_Autre
Femme,35_49,Plus_100000,Provence-Alpes-Côte-d'Azur,CSP_Plus,En_couple,Un_ou_plus_dans_le_foyer,Variété Française,Pop / Rock,Rap / Hip-Hop,Classique,Jazz,Dance,,,,,,Musiques du monde,
Homme,35_49,Plus_100000,Auvergne-Rhône-Alpes,CSP_Plus,En_couple,Un_ou_plus_dans_le_foyer,Variété Française,Pop / Rock,Rap / Hip-Hop,,,,Electronique,,R&B,,,Musiques du monde,
Femme,25_34,Plus_100000,Île-de-France,CSP_Plus,En_couple,Aucun,Variété Française,Pop / Rock,,,Jazz,,,,,,,Musiques du monde,
Homme,65+,Plus_100000,Île-de-France,CSP_Plus,En_couple,Aucun,,Pop / Rock,,Classique,,,Electronique,,,Soul,,Musiques du monde,
Homme,35_49,Plus_100000,Île-de-France,CSP_Plus,En_couple,Un_ou_plus_dans_le_foyer,,Pop / Rock,,,,Dance,Electronique,,R&B,,,,
Homme,50_64,Plus_100000,Île-de-France,Inactif,En_couple,Un_ou_plus_dans_le_foyer,Variété Française,Pop / Rock,,,,,Electronique,,,,,,
Homme,65+,Plus_100000,Île-de-France,Inactif,En_couple,Aucun,Variété Française,Pop / Rock,,,,,,,,,,,
Femme,35_49,Moins_100000,Provence-Alpes-Côte-d'Azur,CSP_Plus,Célibataire,Un_ou_plus_dans_le_foyer,,Pop / Rock,,,,,,,,,,,
Homme,25_34,Plus_100000,Provence-Alpes-Côte-d'Azur,CSP_Plus,En_couple,Un_ou_plus_dans_le_foyer,Variété Française,Pop / Rock,,,,,,Métal,R&B,,,Musiques du monde,
Homme,35_49,Moins_100000,Nouvelle-Aquitaine,CSP_Plus,En_couple,Un_ou_plus_dans_le_foyer,,Pop / Rock,,,,,Electronique,Métal,,,,,
Homme,35_49,Plus_100000,Île-de-France,CSP_Plus,Célibataire,#NUL!,Variété Française,Pop / Rock,,,,,,,R&B,,,,
Femme,15_24,Plus_100000,Normandie,CSP_Moins,Enfant_vivant_chez_parents,Aucun,Variété Française,Pop / Rock,,,,Dance,,,R&B,,,Musiques du monde,
Homme,35_49,Moins_100000,Provence-Alpes-Côte-d'Azur,CSP_Plus,En_couple,Un_ou_plus_dans_le_foyer,,,,Classique,,,Electronique,Métal,,,,,
Homme,65+,Moins_100000,Hauts-de-France,Inactif,En_couple,Aucun,Variété Française,,,Classique,Jazz,,,,,,,Musiques du monde,
Homme,50_64,Moins_100000,Occitanie,CSP_Moins,Célibataire,Aucun,Variété Française,Pop / Rock,Rap / Hip-Hop,Classique,Jazz,Dance,Electronique,,,Soul,Reggae,Musiques du monde,
Femme,50_64,Plus_100000,Occitanie,CSP_Plus,Célibataire,Aucun,Variété Française,Pop / Rock,,Classique,Jazz,,,,,,Reggae,,
Homme,50_64,Plus_100000,Île-de-France,CSP_Plus,En_couple,Aucun,,,,Classique,,,,Métal,,,,Musiques du monde,
Homme,35_49,Moins_100000,Centre-Val de Loire,CSP_Plus,En_couple,Un_ou_plus_dans_le_foyer,Variété Française,Pop / Rock,Rap / Hip-Hop,,,,,,R&B,,,Musiques du monde,
Femme,35_49,Moins_100000,Occitanie,CSP_Moins,En_couple,Un_ou_plus_dans_le_foyer,,Pop / Rock,,,,Dance,,,,,,,
Femme,15_24,Moins_100000,Bretagne,Inactif,Célibataire,#NUL!,Variété Française,Pop / Rock,Rap / Hip-Hop,Classique,Jazz,,Electronique,Métal,R&B,Soul,,Musiques du monde,
Homme,35_49,Plus_100000,Occitanie,CSP_Plus,En_couple,Un_ou_plus_dans_le_foyer,Variété Française,Pop / Rock,,,,Dance,,,R&B,Soul,,,
Femme,25_34,Plus_100000,Île-de-France,CSP_Plus,Célibataire,#NUL!,,,Rap / Hip-Hop,,,,,,R&B,,,,
Homme,65+,Plus_100000,Île-de-France,Inactif,En_couple,Aucun,,Pop / Rock,,Classique,,,,,,,,,
Femme,35_49,Plus_100000,Île-de-France,CSP_Plus,En_couple,Un_ou_plus_dans_le_foyer,Variété Française,,,Classique,Jazz,,,,,Soul,,,
Homme,50_64,Moins_100000,Normandie,CSP_Plus,En_couple,Aucun,Variété Française,Pop / Rock,,Classique,Jazz,,,,,,,Musiques du monde,
Homme,50_64,Moins_100000,Pays-de-la-Loire,Inactif,En_couple,Aucun,Variété Française,,,Classique,Jazz,,,,,,,,
Homme,65+,Plus_100000,Île-de-France,Inactif,En_couple,Aucun,Variété Française,Pop / Rock,,Classique,,,,,,,,,
Femme,25_34,Plus_100000,Île-de-France,Inactif,Enfant_vivant_chez_parents,Aucun,,Pop / Rock,,,,Dance,Electronique,,,,,,
Femme,15_24,Plus_100000,Occitanie,Inactif,Célibataire,Aucun,Variété Française,,Rap / Hip-Hop,,,Dance,Electronique,,R&B,,,,
Femme,15_24,Plus_100000,Provence-Alpes-Côte-d'Azur,CSP_Moins,En_couple,Un_ou_plus_dans_le_foyer,Variété Française,Pop / Rock,Rap / Hip-Hop,,,Dance,,,,,,Musiques du monde,
Homme,25_34,Moins_100000,Occitanie,CSP_Moins,En_couple,Un_ou_plus_dans_le_foyer,Variété Française,Pop / Rock,,,,,,,R&B,Soul,,,
Homme,25_34,Plus_100000,Pays-de-la-Loire,CSP_Plus,En_couple,Un_ou_plus_dans_le_foyer,,,Rap / Hip-Hop,,,,,,,,,,
Femme,25_34,Plus_100000,Normandie,CSP_Plus,En_couple,Un_ou_plus_dans_le_foyer,Variété Française,,Rap / Hip-Hop,Classique,Jazz,,,,R&B,,,Musiques du monde,
Femme,35_49,Plus_100000,Île-de-France,CSP_Plus,En_couple,Aucun,,Pop / Rock,Rap / Hip-Hop,Classique,,,,,,,,,
Femme,65+,Plus_100000,Occitanie,CSP_Plus,Célibataire,Aucun,Variété Française,,,Classique,Jazz,,,,,Soul,,Musiques du monde,
Femme,25_34,Moins_100000,Normandie,CSP_Plus,En_couple,Aucun,Variété Française,Pop / Rock,Rap / Hip-Hop,,,,,,R&B,,,,
Femme,15_24,Plus_100000,Auvergne-Rhône-Alpes,Inactif,Enfant_vivant_chez_parents,Aucun,,,Rap / Hip-Hop,,,,,,,,,,
Femme,65+,Moins_100000,Provence-Alpes-Côte-d'Azur,Inactif,En_couple,Aucun,Variété Française,,,Classique,,Dance,,,,,,,
Femme,50_64,Moins_100000,Bretagne,Inactif,Célibataire,#NUL!,Variété Française,,,Classique,Jazz,,,,,,,Musiques du monde,
Femme,15_24,Moins_100000,Centre-Val de Loire,CSP_Moins,Célibataire,#NUL!,Variété Française,,,Classique,,,,,,,,,
Femme,15_24,Moins_100000,Normandie,CSP_Moins,Enfant_vivant_chez_parents,Aucun,Variété Française,,Rap / Hip-Hop,,,,,,R&B,,,,
Femme,15_24,Plus_100000,Hauts-de-France,Inactif,Célibataire,#NUL!,,Pop / Rock,,Classique,,,Electronique,Métal,,,,,
Femme,25_34,Plus_100000,Occitanie,CSP_Plus,En_couple,Aucun,,Pop / Rock,Rap / Hip-Hop,,,Dance,,,R&B,,,,
Femme,15_24,Plus_100000,Île-de-France,CSP_Plus,En_couple,Un_ou_plus_dans_le_foyer,,,Rap / Hip-Hop,,,,,,,,,,
Femme,25_34,Plus_100000,Hauts-de-France,Inactif,Enfant_vivant_chez_parents,Aucun,Variété Française,,Rap / Hip-Hop,,,,Electronique,,R&B,,Reggae,Musiques du monde,
Femme,25_34,Plus_100000,Île-de-France,CSP_Plus,En_couple,Un_ou_plus_dans_le_foyer,,Pop / Rock,Rap / Hip-Hop,,,,,,R&B,,,,
Femme,25_34,Plus_100000,Île-de-France,CSP_Plus,En_couple,Aucun,Variété Française,,,,,Dance,,,,,,,
Homme,15_24,Plus_100000,Île-de-France,Inactif,Enfant_vivant_chez_parents,Un_ou_plus_dans_le_foyer,,Pop / Rock,,,,Dance,Electronique,,,,,,
Femme,15_24,Plus_100000,Île-de-France,Inactif,Enfant_vivant_chez_parents,Un_ou_plus_dans_le_foyer,Variété Française,Pop / Rock,Rap / Hip-Hop,,,Dance,,,R&B,,Reggae,,
Femme,15_24,Plus_100000,Bourgogne-Franche-Comté,Inactif,Enfant_vivant_chez_parents,Un_ou_plus_dans_le_foyer,Variété Française,,Rap / Hip-Hop,,,,Electronique,,R&B,,,,
Femme,15_24,Plus_100000,Auvergne-Rhône-Alpes,CSP_Moins,Enfant_vivant_chez_parents,Un_ou_plus_dans_le_foyer,Variété Française,Pop / Rock,,,,Dance,Electronique,,,,,,
Homme,50_64,Plus_100000,Île-de-France,CSP_Moins,En_couple,Aucun,,Pop / Rock,,,,,,Métal,,,Reggae,,
Femme,15_24,Plus_100000,Provence-Alpes-Côte-d'Azur,CSP_Plus,Enfant_vivant_chez_parents,Un_ou_plus_dans_le_foyer,Variété Française,,,,,,,,R&B,,Reggae,,
Femme,15_24,Plus_100000,Île-de-France,Inactif,Enfant_vivant_chez_parents,Un_ou_plus_dans_le_foyer,,Pop / Rock,Rap / Hip-Hop,,,,,,,,,,
Femme,15_24,Plus_100000,Nouvelle-Aquitaine,Inactif,Enfant_vivant_chez_parents,Aucun,,,,,,,,,,,,Musiques du monde,
Femme,15_24,Moins_100000,Nouvelle-Aquitaine,CSP_Plus,Enfant_vivant_chez_parents,Un_ou_plus_dans_le_foyer,Variété Française,Pop / Rock,,,Jazz,,,,,,,,
Femme,15_24,Plus_100000,Hauts-de-France,Inactif,Enfant_vivant_chez_parents,Aucun,,,Rap / Hip-Hop,,,,,,R&B,,,,
Homme,35_49,Plus_100000,Île-de-France,CSP_Plus,En_couple,Un_ou_plus_dans_le_foyer,,Pop / Rock,Rap / Hip-Hop,,,Dance,Electronique,Métal,R&B,,Reggae,Musiques du monde,
Homme,15_24,Plus_100000,Île-de-France,Inactif,Enfant_vivant_chez_parents,Aucun,,,Rap / Hip-Hop,,,,Electronique,,,Soul,Reggae,,
Homme,15_24,Moins_100000,Pays-de-la-Loire,Inactif,Enfant_vivant_chez_parents,Un_ou_plus_dans_le_foyer,,,Rap / Hip-Hop,,,,,,,,,,
Homme,15_24,Plus_100000,Île-de-France,Inactif,Enfant_vivant_chez_parents,Un_ou_plus_dans_le_foyer,,,Rap / Hip-Hop,,,,,,R&B,,,,
Femme,35_49,Moins_100000,Nouvelle-Aquitaine,CSP_Plus,En_couple,Aucun,,Pop / Rock,Rap / Hip-Hop,,,Dance,Electronique,,R&B,Soul,Reggae,,
Femme,15_24,Moins_100000,Bretagne,Inactif,Célibataire,Un_ou_plus_dans_le_foyer,Variété Française,Pop / Rock,,,,Dance,Electronique,,,,,Musiques du monde,
Femme,15_24,Moins_100000,Nouvelle-Aquitaine,Inactif,Enfant_vivant_chez_parents,Un_ou_plus_dans_le_foyer,,Pop / Rock,,,,,,,,,,,
Homme,15_24,Moins_100000,Nouvelle-Aquitaine,Inactif,Enfant_vivant_chez_parents,Aucun,Variété Française,,Rap / Hip-Hop,,,Dance,,,,,,,
Femme,35_49,Plus_100000,Île-de-France,Inactif,En_couple,Un_ou_plus_dans_le_foyer,,Pop / Rock,,,,,,,,,,,
Femme,15_24,Moins_100000,Bretagne,Inactif,En_couple,Un_ou_plus_dans_le_foyer,,,Rap / Hip-Hop,,,,,,R&B,Soul,Reggae,,
Femme,50_64,Moins_100000,Grand-Est,Inactif,En_couple,Aucun,,Pop / Rock,,Classique,,,,,,,,,
Homme,15_24,Moins_100000,Auvergne-Rhône-Alpes,Inactif,Enfant_vivant_chez_parents,Aucun,,Pop / Rock,Rap / Hip-Hop,,,Dance,,,,,,,
Femme,50_64,Moins_100000,Nouvelle-Aquitaine,CSP_Plus,En_couple,Un_ou_plus_dans_le_foyer,Variété Française,Pop / Rock,,Classique,,,,,,,,Musiques du monde,
Femme,15_24,Moins_100000,Bourgogne-Franche-Comté,Inactif,Enfant_vivant_chez_parents,Un_ou_plus_dans_le_foyer,Variété Française,Pop / Rock,,,,,Electronique,,,,,,
Femme,15_24,Plus_100000,Île-de-France,Inactif,Enfant_vivant_chez_parents,Un_ou_plus_dans_le_foyer,,Pop / Rock,,Classique,,Dance,Electronique,,,,,,
Femme,35_49,Moins_100000,Grand-Est,CSP_Plus,En_couple,Un_ou_plus_dans_le_foyer,,Pop / Rock,,,,,,,,,,,
Femme,15_24,Plus_100000,Île-de-France,Inactif,Célibataire,Un_ou_plus_dans_le_foyer,,Pop / Rock,Rap / Hip-Hop,,,,,,R&B,,,,
Femme,15_24,Moins_100000,Nouvelle-Aquitaine,CSP_Moins,Célibataire,#NUL!,,,Rap / Hip-Hop,,,Dance,,,R&B,Soul,Reggae,,
Homme,15_24,Plus_100000,Provence-Alpes-Côte-d'Azur,Inactif,Enfant_vivant_chez_parents,Aucun,Variété Française,Pop / Rock,,,,Dance,Electronique,,R&B,,Reggae,Musiques du monde,
Femme,15_24,Moins_100000,Bourgogne-Franche-Comté,CSP_Plus,En_couple,Aucun,,Pop / Rock,,,,,Electronique,,,,,,
Femme,15_24,Plus_100000,Hauts-de-France,Inactif,Célibataire,#NUL!,Variété Française,,Rap / Hip-Hop,Classique,,Dance,,,,,Reggae,Musiques du monde,
Femme,15_24,Moins_100000,Auvergne-Rhône-Alpes,Inactif,Enfant_vivant_chez_parents,Aucun,Variété Française,Pop / Rock,Rap / Hip-Hop,,,,,,,,,,
Femme,15_24,Moins_100000,Bourgogne-Franche-Comté,Inactif,Enfant_vivant_chez_parents,Aucun,Variété Française,Pop / Rock,Rap / Hip-Hop,,,,,,R&B,,,,
Femme,15_24,Moins_100000,Hauts-de-France,Inactif,Enfant_vivant_chez_parents,Aucun,Variété Française,Pop / Rock,Rap / Hip-Hop,,,Dance,,,R&B,Soul,,Musiques du monde,
Femme,15_24,Moins_100000,Grand-Est,Inactif,Enfant_vivant_chez_parents,Aucun,,Pop / Rock,Rap / Hip-Hop,,,,,,R&B,,,,
Homme,15_24,Plus_100000,Provence-Alpes-Côte-d'Azur,CSP_Plus,Enfant_vivant_chez_parents,Un_ou_plus_dans_le_foyer,,Pop / Rock,,,,,,,,,,,
Femme,15_24,Moins_100000,Bourgogne-Franche-Comté,Inactif,Enfant_vivant_chez_parents,Un_ou_plus_dans_le_foyer,,,Rap / Hip-Hop,,Jazz,,,,R&B,,,,
Femme,15_24,Plus_100000,Provence-Alpes-Côte-d'Azur,Inactif,Enfant_vivant_chez_parents,Aucun,Variété Française,Pop / Rock,Rap / Hip-Hop,,,Dance,Electronique,,,,,Musiques du monde,
Homme,35_49,Moins_100000,Pays-de-la-Loire,CSP_Plus,En_couple,Un_ou_plus_dans_le_foyer,Variété Française,Pop / Rock,Rap / Hip-Hop,,,Dance,,,R&B,,,,
Homme,15_24,Plus_100000,Provence-Alpes-Côte-d'Azur,Inactif,Enfant_vivant_chez_parents,Un_ou_plus_dans_le_foyer,,Pop / Rock,Rap / Hip-Hop,,,,,,R&B,,,,
Femme,15_24,Plus_100000,Île-de-France,Inactif,Enfant_vivant_chez_parents,Aucun,Variété Française,Pop / Rock,,,,Dance,Electronique,,R&B,,,,
Homme,15_24,Plus_100000,Île-de-France,Inactif,Enfant_vivant_chez_parents,Un_ou_plus_dans_le_foyer,,Pop / Rock,Rap / Hip-Hop,,,Dance,Electronique,,R&B,,Reggae,,
Femme,15_24,Moins_100000,Normandie,CSP_Moins,En_couple,Un_ou_plus_dans_le_foyer,Variété Française,Pop / Rock,Rap / Hip-Hop,,,,Electronique,,R&B,Soul,Reggae,,
Homme,65+,Plus_100000,Occitanie,Inactif,En_couple,Aucun,Variété Française,Pop / Rock,,,,,,,,,Reggae,Musiques du monde,
Femme,25_34,Plus_100000,Nouvelle-Aquitaine,CSP_Plus,En_couple,Un_ou_plus_dans_le_foyer,,,Rap / Hip-Hop,Classique,Jazz,Dance,,,R&B,,Reggae,Musiques du monde,
Femme,15_24,Plus_100000,Grand-Est,CSP_Plus,Enfant_vivant_chez_parents,Aucun,,,Rap / Hip-Hop,,,Dance,,,,,,Musiques du monde,
Femme,25_34,Plus_100000,Île-de-France,CSP_Moins,En_couple,Un_ou_plus_dans_le_foyer,,,Rap / Hip-Hop,,,Dance,,,R&B,,,,
Homme,15_24,Moins_100000,Nouvelle-Aquitaine,Inactif,Enfant_vivant_chez_parents,Un_ou_plus_dans_le_foyer,,Pop / Rock,Rap / Hip-Hop,,,Dance,Electronique,Métal,,,,Musiques du monde,
Femme,15_24,Moins_100000,Hauts-de-France,Inactif,Célibataire,Aucun,,Pop / Rock,Rap / Hip-Hop,,,Dance,Electronique,Métal,,Soul,Reggae,,
Homme,35_49,Plus_100000,Île-de-France,CSP_Plus,En_couple,Un_ou_plus_dans_le_foyer,,Pop / Rock,,Classique,Jazz,Dance,,,R&B,,,,
Homme,15_24,Plus_100000,Auvergne-Rhône-Alpes,Inactif,En_couple,Aucun,Variété Française,Pop / Rock,Rap / Hip-Hop,,Jazz,,,,R&B,Soul,,,
Femme,50_64,Moins_100000,Provence-Alpes-Côte-d'Azur,CSP_Moins,En_couple,Aucun,Variété Française,Pop / Rock,,,,,,,,,,Musiques du monde,
Femme,15_24,Plus_100000,Île-de-France,Inactif,Célibataire,#NUL!,,,,Classique,Jazz,,,,,,,,
Femme,15_24,Moins_100000,Centre-Val de Loire,Inactif,Enfant_vivant_chez_parents,Un_ou_plus_dans_le_foyer,Variété Française,Pop / Rock,,,,Dance,Electronique,,R&B,,,,
Homme,65+,Moins_100000,Grand-Est,Inactif,En_couple,Aucun,Variété Française,,,Classique,Jazz,,,,,,,,
Femme,15_24,Plus_100000,Hauts-de-France,Inactif,Célibataire,Aucun,,,Rap / Hip-Hop,,,Dance,,,R&B,,Reggae,,
Homme,65+,Plus_100000,Hauts-de-France,Inactif,En_couple,Aucun,Variété Française,Pop / Rock,,Classique,Jazz,Dance,,,,Soul,,,
Homme,65+,Plus_100000,Île-de-France,Inactif,En_couple,Aucun,,,,Classique,,,,,,,,,
Homme,65+,Moins_100000,Nouvelle-Aquitaine,Inactif,En_couple,Aucun,Variété Française,,,Classique,,,,,,,,,
Femme,15_24,Plus_100000,Île-de-France,CSP_Moins,Enfant_vivant_chez_parents,Aucun,Variété Française,Pop / Rock,Rap / Hip-Hop,Classique,Jazz,Dance,Electronique,,R&B,Soul,Reggae,Musiques du monde,
Femme,15_24,Plus_100000,Nouvelle-Aquitaine,Inactif,Célibataire,#NUL!,Variété Française,Pop / Rock,,,,,,,,,,,
Homme,65+,Plus_100000,Île-de-France,Inactif,Célibataire,#NUL!,Variété Française,,,,Jazz,,,,,,,,
Femme,15_24,Plus_100000,Centre-Val de Loire,Inactif,Célibataire,#NUL!,,Pop / Rock,Rap / Hip-Hop,,,,,,,,Reggae,,
Femme,15_24,Moins_100000,Grand-Est,Inactif,Célibataire,Aucun,Variété Française,Pop / Rock,Rap / Hip-Hop,,,,,,,,,,
Homme,15_24,Moins_100000,Bretagne,CSP_Moins,En_couple,Un_ou_plus_dans_le_foyer,,Pop / Rock,Rap / Hip-Hop,,,,Electronique,,R&B,,,,
Femme,15_24,Plus_100000,Île-de-France,Inactif,Célibataire,Aucun,Variété Française,Pop / Rock,,Classique,,,,,,,,Musiques du monde,
Femme,15_24,Moins_100000,Grand-Est,Inactif,Enfant_vivant_chez_parents,Aucun,,Pop / Rock,,,,,,,,,,,
Homme,50_64,Moins_100000,Occitanie,Inactif,En_couple,Aucun,Variété Française,Pop / Rock,,,,,,,R&B,Soul,,,
Femme,25_34,Plus_100000,Grand-Est,CSP_Plus,En_couple,Un_ou_plus_dans_le_foyer,,Pop / Rock,Rap / Hip-Hop,,,,,,R&B,,,Musiques du monde,
Femme,25_34,Plus_100000,Île-de-France,CSP_Plus,Célibataire,Aucun,Variété Française,Pop / Rock,Rap / Hip-Hop,Classique,Jazz,Dance,Electronique,,R&B,,,,
Femme,25_34,Plus_100000,Grand-Est,CSP_Plus,En_couple,Un_ou_plus_dans_le_foyer,Variété Française,Pop / Rock,Rap / Hip-Hop,Classique,Jazz,Dance,,Métal,R&B,,,Musiques du monde,
Homme,15_24,Moins_100000,Bretagne,Inactif,Célibataire,Un_ou_plus_dans_le_foyer,Variété Française,Pop / Rock,Rap / Hip-Hop,Classique,,,,Métal,R&B,Soul,,Musiques du monde,
Femme,15_24,Moins_100000,Auvergne-Rhône-Alpes,CSP_Plus,En_couple,Aucun,Variété Française,,,,,,,,,,,,
Femme,15_24,Plus_100000,Île-de-France,CSP_Moins,Célibataire,#NUL!,,Pop / Rock,Rap / Hip-Hop,,,Dance,Electronique,,,Soul,,,
Homme,15_24,Plus_100000,Pays-de-la-Loire,CSP_Plus,Célibataire,#NUL!,,,Rap / Hip-Hop,,,,,,,,,,
Femme,15_24,Moins_100000,Provence-Alpes-Côte-d'Azur,CSP_Moins,Célibataire,Un_ou_plus_dans_le_foyer,Variété Française,Pop / Rock,Rap / Hip-Hop,,,Dance,,,R&B,,Reggae,Musiques du monde,
Homme,15_24,Plus_100000,Hauts-de-France,Inactif,Enfant_vivant_chez_parents,Un_ou_plus_dans_le_foyer,,,Rap / Hip-Hop,,,,,,,,,,
Femme,15_24,Plus_100000,Provence-Alpes-Côte-d'Azur,CSP_Moins,Célibataire,Aucun,,,Rap / Hip-Hop,,,,,,R&B,,,Musiques du monde,
Homme,15_24,Plus_100000,Occitanie,Inactif,Enfant_vivant_chez_parents,Un_ou_plus_dans_le_foyer,,,,,,Dance,,,,,,,
Homme,15_24,Moins_100000,Hauts-de-France,Inactif,Enfant_vivant_chez_parents,Aucun,Variété Française,Pop / Rock,Rap / Hip-Hop,,,,Electronique,Métal,,,,Musiques du monde,
Femme,15_24,Plus_100000,Île-de-France,Inactif,Enfant_vivant_chez_parents,Aucun,,Pop / Rock,Rap / Hip-Hop,,,,,,,,,,
Femme,25_34,Moins_100000,Provence-Alpes-Côte-d'Azur,CSP_Plus,En_couple,Aucun,Variété Française,,Rap / Hip-Hop,,,Dance,,,,,,,
Femme,15_24,Plus_100000,Île-de-France,CSP_Plus,En_couple,Aucun,,Pop / Rock,Rap / Hip-Hop,,,,Electronique,,,,,,
Femme,15_24,Moins_100000,Centre-Val de Loire,Inactif,En_couple,Aucun,,Pop / Rock,,,,,,,,,,,
Homme,65+,Moins_100000,Auvergne-Rhône-Alpes,Inactif,En_couple,Aucun,Variété Française,Pop / Rock,,,,,,,R&B,Soul,,,
Homme,15_24,Plus_100000,Occitanie,Inactif,En_couple,Aucun,,Pop / Rock,,,,,,,,,,Musiques du monde,
Homme,15_24,Plus_100000,Île-de-France,Inactif,Célibataire,Un_ou_plus_dans_le_foyer,,Pop / Rock,Rap / Hip-Hop,,,,Electronique,Métal,R&B,,,,
Homme,15_24,Plus_100000,Île-de-France,CSP_Plus,Célibataire,#NUL!,Variété Française,,Rap / Hip-Hop,,,,,,R&B,,,,
Homme,15_24,Plus_100000,Nouvelle-Aquitaine,Inactif,Enfant_vivant_chez_parents,Aucun,Variété Française,Pop / Rock,,,,,Electronique,,R&B,Soul,,,
Homme,50_64,Moins_100000,Hauts-de-France,CSP_Plus,En_couple,Un_ou_plus_dans_le_foyer,Variété Française,Pop / Rock,,,,,,,,,,,
Femme,15_24,Moins_100000,Normandie,Inactif,Enfant_vivant_chez_parents,Aucun,Variété Française,Pop / Rock,,Classique,,Dance,,,,,,,
Femme,35_49,Moins_100000,Pays-de-la-Loire,CSP_Plus,En_couple,Un_ou_plus_dans_le_foyer,Variété Française,Pop / Rock,,,,,Electronique,Métal,,,,Musiques du monde,
Homme,15_24,Plus_100000,Île-de-France,Inactif,Enfant_vivant_chez_parents,Aucun,,Pop / Rock,Rap / Hip-Hop,,,,,,R&B,,,,
Homme,15_24,Moins_100000,Pays-de-la-Loire,Inactif,Enfant_vivant_chez_parents,Un_ou_plus_dans_le_foyer,,Pop / Rock,Rap / Hip-Hop,,,,Electronique,,,,,,
Homme,50_64,Moins_100000,Nouvelle-Aquitaine,CSP_Plus,En_couple,Un_ou_plus_dans_le_foyer,Variété Française,Pop / Rock,,,Jazz,Dance,,,,,,,
Homme,35_49,Plus_100000,Île-de-France,CSP_Plus,En_couple,Aucun,,,,Classique,,,,,,,,,
Femme,15_24,Plus_100000,Grand-Est,Inactif,Enfant_vivant_chez_parents,Un_ou_plus_dans_le_foyer,,Pop / Rock,Rap / Hip-Hop,,,,Electronique,Métal,,,,,
Homme,65+,Plus_100000,Île-de-France,Inactif,En_couple,Aucun,Variété Française,,,,Jazz,,,,R&B,Soul,,Musiques du monde,
Homme,65+,Moins_100000,Occitanie,Inactif,Célibataire,#NUL!,,Pop / Rock,,Classique,Jazz,,,,R&B,Soul,Reggae,Musiques du monde,
Femme,15_24,Moins_100000,Normandie,Inactif,En_couple,Aucun,,Pop / Rock,,,,,,,,,,,
Homme,15_24,Plus_100000,Île-de-France,Inactif,Enfant_vivant_chez_parents,Un_ou_plus_dans_le_foyer,Variété Française,Pop / Rock,,,,,,,R&B,,,,
Femme,15_24,Plus_100000,Île-de-France,CSP_Moins,En_couple,Un_ou_plus_dans_le_foyer,,,Rap / Hip-Hop,,,,,,,,,,
Femme,15_24,Plus_100000,Hauts-de-France,Inactif,Enfant_vivant_chez_parents,Un_ou_plus_dans_le_foyer,Variété Française,Pop / Rock,Rap / Hip-Hop,Classique,,,Electronique,,,,,,
Homme,65+,Plus_100000,Occitanie,Inactif,En_couple,Aucun,Variété Française,Pop / Rock,,Classique,Jazz,,Electronique,Métal,R&B,,Reggae,Musiques du monde,
Homme,15_24,Plus_100000,Île-de-France,CSP_Moins,Célibataire,Aucun,,,Rap / Hip-Hop,,,,Electronique,,,,,,
Femme,15_24,Plus_100000,Auvergne-Rhône-Alpes,Inactif,En_couple,Aucun,,Pop / Rock,Rap / Hip-Hop,,Jazz,,,,,,,,
Femme,15_24,Plus_100000,Normandie,Inactif,Enfant_vivant_chez_parents,Aucun,,Pop / Rock,Rap / Hip-Hop,,,,,,R&B,,,,
Homme,15_24,Plus_100000,Île-de-France,Inactif,Enfant_vivant_chez_parents,Un_ou_plus_dans_le_foyer,,,Rap / Hip-Hop,,,,Electronique,,,,,,
Homme,65+,Moins_100000,Centre-Val de Loire,Inactif,En_couple,Aucun,Variété Française,Pop / Rock,,,,,,,,,,,
Femme,15_24,Plus_100000,Hauts-de-France,Inactif,Enfant_vivant_chez_parents,Un_ou_plus_dans_le_foyer,Variété Française,,Rap / Hip-Hop,,,Dance,,,R&B,,,Musiques du monde,
Femme,15_24,Plus_100000,Occitanie,Inactif,Enfant_vivant_chez_parents,Un_ou_plus_dans_le_foyer,,,,,,Dance,,,R&B,Soul,,Musiques du monde,
Homme,65+,Moins_100000,Île-de-France,Inactif,En_couple,Aucun,Variété Française,Pop / Rock,,,,,,,,,,Musiques du monde,
Homme,35_49,Plus_100000,Île-de-France,CSP_Plus,En_couple,Un_ou_plus_dans_le_foyer,Variété Française,Pop / Rock,,,,,,,,,,Musiques du monde,
Homme,15_24,Plus_100000,Provence-Alpes-Côte-d'Azur,Inactif,Enfant_vivant_chez_parents,Aucun,,,Rap / Hip-Hop,,,,,,,,,,
Femme,15_24,Plus_100000,Pays-de-la-Loire,Inactif,Enfant_vivant_chez_parents,Aucun,,,Rap / Hip-Hop,,,Dance,Electronique,,,,,,
Femme,65+,Plus_100000,Occitanie,Inactif,En_couple,Aucun,Variété Française,,,Classique,Jazz,,,,,Soul,Reggae,,
Femme,15_24,Moins_100000,Centre-Val de Loire,CSP_Moins,Célibataire,#NUL!,,Pop / Rock,Rap / Hip-Hop,,,,Electronique,,R&B,,,,
